datetime,value
2001-01-01 00:00:00,5.721173898469438
2001-01-01 00:15:00,5.364415034045297
2001-01-01 00:30:00,6.220919291113942
2001-01-01 00:45:00,5.675733362801032
2001-01-01 01:00:00,5.47706845207872
2001-01-01 01:15:00,4.667279245047324
2001-01-01 01:30:00,4.852556472811284
2001-01-01 01:45:00,5.294162027380702
2001-01-01 02:00:00,6.291063539279699
2001-01-01 02:15:00,4.890709238793981
2001-01-01 02:30:00,5.623858583962833
2001-01-01 02:45:00,6.040957707114947
2001-01-01 03:00:00,5.180369311561104
2001-01-01 03:15:00,4.835484632626449
2001-01-01 03:30:00,5.18038570968067
2001-01-01 03:45:00,6.047473984005618
2001-01-01 04:00:00,5.154787958783997
2001-01-01 04:15:00,5.335848388347755
2001-01-01 04:30:00,4.865212742819465
2001-01-01 04:45:00,5.5490855060304725
2001-01-01 05:00:00,4.576567472839916
2001-01-01 05:15:00,5.528680007863093
2001-01-01 05:30:00,5.245458572632146
2001-01-01 05:45:00,5.629402418999824
2001-01-01 06:00:00,5.289531382630138
2001-01-01 06:15:00,5.535749168146744
2001-01-01 06:30:00,6.007984615523486
2001-01-01 06:45:00,5.391296127871901
2001-01-01 07:00:00,5.085492675525268
2001-01-01 07:15:00,5.030510530309751
2001-01-01 07:30:00,5.793174718232316
2001-01-01 07:45:00,6.147959151321986
2001-01-01 08:00:00,5.149502707031242
2001-01-01 08:15:00,4.92879453238227
2001-01-01 08:30:00,5.398958730426425
2001-01-01 08:45:00,5.4797890508981215
2001-01-01 09:00:00,5.026183497584324
2001-01-01 09:15:00,5.057467820985364
2001-01-01 09:30:00,4.791098487394934
2001-01-01 09:45:00,6.2523066709974096
2001-01-01 10:00:00,5.6030251808890075
2001-01-01 10:15:00,4.897549020079959
2001-01-01 10:30:00,5.517518522011708
2001-01-01 10:45:00,5.373613932420198
2001-01-01 11:00:00,7.694768185321573
2001-01-01 11:15:00,4.806588638966877
2001-01-01 11:30:00,5.4347069394121394
2001-01-01 11:45:00,5.741874217396289
2001-01-01 12:00:00,5.325651710891243
2001-01-01 12:15:00,5.206395569061209
2001-01-01 12:30:00,5.5025009984769255
2001-01-01 12:45:00,5.492606493754495
2001-01-01 13:00:00,4.7824097791107265
2001-01-01 13:15:00,5.72391187127549
2001-01-01 13:30:00,5.48302325882357
2001-01-01 13:45:00,5.278543387753826
2001-01-01 14:00:00,5.212554890674888
2001-01-01 14:15:00,5.207285918411725
2001-01-01 14:30:00,5.257512795742949
2001-01-01 14:45:00,5.341551027721339
2001-01-01 15:00:00,6.824756397176371
2001-01-01 15:15:00,5.118017363922943
2001-01-01 15:30:00,5.570800411119528
2001-01-01 15:45:00,6.419785632337741
2001-01-01 16:00:00,5.218318124803039
2001-01-01 16:15:00,6.267394219588848
2001-01-01 16:30:00,5.325623132934223
2001-01-01 16:45:00,5.789594118097075
2001-01-01 17:00:00,5.187802727239482
2001-01-01 17:15:00,7.26904695020672
2001-01-01 17:30:00,6.070203265598792
2001-01-01 17:45:00,5.270550040517971
2001-01-01 18:00:00,5.7890690716447075
2001-01-01 18:15:00,6.127593416982489
2001-01-01 18:30:00,5.1267380633100625
2001-01-01 18:45:00,4.830358637141836
2001-01-01 19:00:00,5.565096362540615
2001-01-01 19:15:00,5.533766919182876
2001-01-01 19:30:00,4.924443258210398
2001-01-01 19:45:00,4.716863874683998
2001-01-01 20:00:00,5.467438632826784
2001-01-01 20:15:00,6.160865851845521
2001-01-01 20:30:00,4.6448520969122855
2001-01-01 20:45:00,4.825855580062205
2001-01-01 21:00:00,7.525911056038969
2001-01-01 21:15:00,5.123482229987633
2001-01-01 21:30:00,6.186250165216332
2001-01-01 21:45:00,6.451611566317139
2001-01-01 22:00:00,5.380657109087558
2001-01-01 22:15:00,5.3163156867470756
2001-01-01 22:30:00,4.843506358561925
2001-01-01 22:45:00,5.953309806664614
2001-01-01 23:00:00,4.865199899326274
2001-01-01 23:15:00,5.071020631968298
2001-01-01 23:30:00,5.092324432087836
2001-01-01 23:45:00,5.517221905422527
2001-01-02 00:00:00,5.5081682437143025
2001-01-02 00:15:00,6.082909142934632
2001-01-02 00:30:00,4.795071459723278
2001-01-02 00:45:00,4.97398987362812
2001-01-02 01:00:00,6.652743945564874
2001-01-02 01:15:00,5.271444200697708
2001-01-02 01:30:00,6.479057284315922
2001-01-02 01:45:00,5.601123938854027
2001-01-02 02:00:00,5.319370846324828
2001-01-02 02:15:00,5.030363543890841
2001-01-02 02:30:00,6.000051005122134
2001-01-02 02:45:00,5.319140474183872
2001-01-02 03:00:00,5.854893055609648
2001-01-02 03:15:00,5.758259847386058
2001-01-02 03:30:00,6.734438120776774
2001-01-02 03:45:00,6.421202194564186
2001-01-02 04:00:00,6.242363003178955
2001-01-02 04:15:00,6.124602832456661
2001-01-02 04:30:00,5.52968804295938
2001-01-02 04:45:00,5.090172401260061
2001-01-02 05:00:00,6.452922240511683
2001-01-02 05:15:00,5.1982106431286415
2001-01-02 05:30:00,4.7542516607907945
2001-01-02 05:45:00,5.447270395034796
2001-01-02 06:00:00,4.9106417845127615
2001-01-02 06:15:00,9.008117843017924
2001-01-02 06:30:00,7.027007217747064
2001-01-02 06:45:00,5.466700256370424
2001-01-02 07:00:00,5.783270440031551
2001-01-02 07:15:00,5.2709105540342645
2001-01-02 07:30:00,5.889800978005719
