datetime,value
2003-01-01 00:00:00,6.303364440361106
2003-01-01 00:15:00,5.9655834503818435
2003-01-01 00:30:00,5.097103896943816
2003-01-01 00:45:00,5.339989161920523
2003-01-01 01:00:00,4.8596082543824854
2003-01-01 01:15:00,5.604523302712012
2003-01-01 01:30:00,5.712825591657659
2003-01-01 01:45:00,6.448588858179601
2003-01-01 02:00:00,5.075936526719361
2003-01-01 02:15:00,4.743911857816477
2003-01-01 02:30:00,7.116907308543021
2003-01-01 02:45:00,5.523371701645401
2003-01-01 03:00:00,5.407015982283783
2003-01-01 03:15:00,5.109218173259375
2003-01-01 03:30:00,5.001576805359632
2003-01-01 03:45:00,5.340865584011888
2003-01-01 04:00:00,5.340013532246811
2003-01-01 04:15:00,4.80894190815217
2003-01-01 04:30:00,5.3054342976125906
2003-01-01 04:45:00,5.495357965521324
2003-01-01 05:00:00,5.8350416793660385
2003-01-01 05:15:00,5.161686150778637
2003-01-01 05:30:00,6.378490030348103
2003-01-01 05:45:00,5.394380735277999
2003-01-01 06:00:00,4.898522220160813
2003-01-01 06:15:00,4.73660024335032
2003-01-01 06:30:00,5.628548058018729
2003-01-01 06:45:00,4.839145251477344
2003-01-01 07:00:00,5.2700906717140015
2003-01-01 07:15:00,5.956424271009676
2003-01-01 07:30:00,5.232624569457849
2003-01-01 07:45:00,4.960984474707811
2003-01-01 08:00:00,5.084138717389727
2003-01-01 08:15:00,4.589060232356795
2003-01-01 08:30:00,6.517158056973092
2003-01-01 08:45:00,5.730588904334113
2003-01-01 09:00:00,6.145261100946126
2003-01-01 09:15:00,5.0983979711419805
2003-01-01 09:30:00,6.027095389225225
2003-01-01 09:45:00,5.818213683855614
2003-01-01 10:00:00,5.871791455086825
2003-01-01 10:15:00,5.138738588377831
2003-01-01 10:30:00,4.613070434257852
2003-01-01 10:45:00,6.029507251553339
2003-01-01 11:00:00,5.020197579505323
2003-01-01 11:15:00,4.862593001685868
2003-01-01 11:30:00,5.0561929406232204
2003-01-01 11:45:00,5.452962246638487
2003-01-01 12:00:00,4.8956614238000125
2003-01-01 12:15:00,5.689150258032505
2003-01-01 12:30:00,4.8276445281831215
2003-01-01 12:45:00,5.7064339912251265
2003-01-01 13:00:00,5.371020820152654
2003-01-01 13:15:00,5.538499069650696
2003-01-01 13:30:00,6.070123794390952
2003-01-01 13:45:00,5.798664138701561
2003-01-01 14:00:00,4.997478009435184
2003-01-01 14:15:00,4.827608465314712
2003-01-01 14:30:00,5.534003732336771
2003-01-01 14:45:00,4.365595337398585
2003-01-01 15:00:00,5.5635198947500255
2003-01-01 15:15:00,5.281423805851395
2003-01-01 15:30:00,4.589724297837478
2003-01-01 15:45:00,5.249180724384392
2003-01-01 16:00:00,5.145019998946481
2003-01-01 16:15:00,4.996435117230743
2003-01-01 16:30:00,5.222003843389652
2003-01-01 16:45:00,7.133995729394904
